Year,Ticker,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
2017,AAA,0.0331965962302674,0,0,1,0.106782981644345,1.06342538404595,0.0688194181499027,0.164784858442084,0.316814210754008,0.034891662594573,6.34300939079466,0.705055431770319,0.806726859570274,0.255965786271331,6.55737475820968,0.236234288611508,6.77688318279896,1.76978998451041,0.064714853700473,0.409090837000916,0.662947626654104,1.11921559466333,0.204180191543341
2018,AAA,0.104030906779816,1,0,1,0.0627764778879949,1.32364449094743,0.0350505143305083,0.0792190054539324,0.165014814256187,0.0299129702222618,6.32506831846708,0.47944012329545,0.975208788068385,0.201326894906884,8.50610615613804,0.201306933507749,11.7836993556394,3.64359896818476,0.0264803083986851,0.429307565663431,0.619570653877573,1.17994912385039,0.0921340971398894
2019,AAA,0.217180342191665,1,0,1,0.106055949274372,1.19331049610806,0.063290696658362,0.184571761564233,0.263913564878362,-0.0746375930951528,6.30084604381865,0.562306650582609,1.15856387446254,0.0901163489503805,6.72608591741067,0.224590886518844,13.5925213429846,4.44863574507374,0.0530379116456132,0.415215981506161,0.598141348576555,1.39082448827926,0.157494921247002
2020,AAA,0.0843950278657745,1,1,1,0.0628132045374671,0.897338405312037,0.0342060830720993,0.0844851492998009,0.142871452662218,0.148022385638668,6.35127144069019,0.412270886352949,0.940735966279466,0.25543580820897,7.02530196359273,0.224696425083858,12.2615169678793,3.19504171385597,0.0381194907847554,0.423357858958234,0.560351607217347,1.35065851471673,0.0778032710539434
2021,AAA,0.207796984516644,1,0,1,0.0609126218198933,1.41741793171278,0.03476786739612,0.126863028046441,0.119232327505927,0.227517564661115,6.30587135142364,0.571391520767795,1.34064165300561,0.609470983611334,12.275405095829,0.137626022663174,19.8123405777479,6.26148588183774,0.0245290161908049,0.37892905978738,0.48912662283754,1.39802639753886,0.0680557432630976
2017,AAM,0.750363475017968,1,0,0,0.00461415398513711,0.880097622466485,0.00444230517580326,0.155912074103419,0.00483757086161376,0.00449835413096014,4.04318434622455,,19.7647285920423,1.81149463120974,4.34675304217899,0.243905446051014,91.0888864456295,6.67954739889217,0.00504751411934694,0.034116544512166,0.0461836907133423,23.4733037007096,0.00465740115004489
2018,AAM,0.739640331445393,1,1,0,0.0494741176735868,0.9065627912548,0.0398373402756812,0.78133115925069,0.0526311557834158,-0.149260627186009,4.04611927095982,,7.88079384862464,0.728028918733864,2.99342191791483,0.142533523681624,31.5421558458115,6.61352312456945,0.0439432774651397,0.0473161946137619,0.0599842063666747,16.7502613207087,0.0423794371812658
2019,AAM,0.750266040709642,0,1,0,0.0455331969391324,0.944863511876006,0.0363254189835546,0.683549727825805,0.0492323493669155,0.154863505418296,3.96655004620071,1.8421792409703,4.91827083615246,0.918490590464703,1.74326443267217,0.0884802703327643,28.5795010272023,7.08474940944648,0.0384451495131093,0.0661521803743221,0.0751366220655906,12.2607735065737,0.0392765243496654
2020,AAM,0.738919125760157,0,1,1,-0.0537472012881662,0.551581177330535,-0.0546046207204804,-0.773708822179247,-0.0580959528259667,0.741444675890018,3.90582559518243,,3.34678871709894,1.69371189153536,1.01126495818118,0.142252273180471,37.5969701799795,4.21775804099094,-0.0989965266486216,0.0696309157733133,0.0748546383399148,11.6965215656529,-0.0590227471091652
2021,AAM,0.783229232972629,1,0,0,0.00159259148717414,0.651165988856475,0.00109733437835779,0.0411255411255411,0.0016888587694452,5.24212394616181,3.7967130632809,0.515873843711679,14.1064213564214,11.1493506493507,1.49273893158565,0.0579151442845425,80.5073108709472,5.11148378244464,0.00168518380433972,0.0510980759495261,0.0570013810584532,15.8841371145476,0.00116366787966453
2017,ABT,0.228375040483925,1,1,0,0.0648833794014334,0.597831857535851,0.0439770713670907,0.145842856976528,0.101589238970204,-0.0868796397004585,4.55441646860329,0.684958743633448,1.22079458540289,0.0605616867552029,3.53812743819557,0.161961095292348,41.8817103146133,7.90977898562493,0.0735609365957107,0.354977868188746,0.361316414423936,2.07300660409877,0.0688558033434119
2018,ABT,0.291534401322012,1,1,0,0.141506441053646,0.676880478297325,0.114077210724961,0.664364816600193,0.200955507752518,0.144267470072271,4.59329955670661,0.953177252346735,1.30203909881952,0.273967500368009,2.4913741555966,0.123305588043107,27.9453661241797,7.69670815409855,0.168533758000998,0.288288977036617,0.295831984720146,1.89246464912391,0.162002829224817
2019,ABT,0.256938148775428,0,1,0,0.103152923386999,0.672528971508564,0.0906798415859995,0.42190992218707,0.133026345829519,-0.0439847861960807,4.62806793463006,1.07240102662748,0.800831388065087,0.206982366739367,1.890618965758,0.125998451758953,33.8199482161178,6.65269743273046,0.134834104443997,0.214982039739762,0.224567714434588,2.27540563374251,0.116941018930982
2020,ABT,0.238891456990589,1,1,0,0.0356392665720411,0.587929496562544,0.0264071119650054,0.127414975570439,0.0468140181705065,0.239102899854587,4.72104346933233,0.820092578879364,0.804728323718659,0.440944049760718,1.813267036982,0.119230225796669,17.6824384985887,4.97038671325869,0.0449154398944095,0.229748825636552,0.238705243326145,2.07887963861722,0.0346871060565026
2021,ABT,0.227714825147996,0,0,1,0.0675654084415231,0.600460918706163,0.059392811369154,0.227353119473036,0.0914464298467173,0.0706293663700428,4.71323005630694,1.270107578669,0.741680259482161,0.425383254901226,1.56725669227155,0.143434597698794,13.5223443223443,5.45413473818646,0.0989120349366451,0.253483760018517,0.261147662573855,1.91940665919686,0.0803852249775022
2017,ACC,0.482804417271535,1,0,0,0.104840089398252,0.843472242925822,0.0806312287053844,0.316484621417022,0.154332413178665,0.104069556766128,4.42732189666073,1.52535155707909,1.33002663342465,0.28852025320249,1.70701814597073,0.384181404987885,3.25774810980398,7.31985018058498,0.0955944067888852,0.311810688190872,0.320686515301991,2.5245454797478,0.118695168757366
2018,ACC,0.454696719132804,1,0,0,0.12327330753471,1.08713268476766,0.0950812414897824,0.335111786062685,0.189402898759632,0.18322591205059,4.41407878506299,1.60240243730242,1.1396061367082,0.439067631804099,2.03655692974697,0.218875428455476,3.11782093256909,10.7602987321608,0.087460567437638,0.329692154106093,0.349147725077038,2.41970158404074,0.146087284554758
2019,ACC,0.361054552961103,1,0,1,0.137518286078992,1.0962980089768,0.106154829865463,0.282479442434343,0.247263361198973,0.309632269421841,4.32336574526312,1.44389690987522,1.4987297923552,0.651203931852967,4.90183160511775,0.359095585528969,4.64829100559372,6.49370680215625,0.0968302678616921,0.379921249636133,0.443838806476749,2.05504207421938,0.190870616471778
2020,ACC,0.450121567299302,0,0,1,0.130433025900684,0.687732990716398,0.0922404264908144,0.215953944565101,0.243494560360885,0.178898625239293,4.38810864002594,0.844493196053828,1.15535689541918,0.561025245916476,0.993279960259342,0.442863094893509,4.69295299258277,6.52837872182238,0.134122439574593,0.402587713848867,0.464328789491775,2.04008713104634,0.172195975220136
2021,ACC,0.307032309227188,0,1,1,0.0703435726486773,0.338488948887123,0.035603768487103,0.101799720844993,0.149665882775276,-0.161057737004633,4.09380677561518,0.419522433944357,0.609808064129478,0.206375308896442,0.518060674582153,0.507786141037227,3.38853518781527,17.0366312741313,0.105184433950238,0.388950912027743,0.529995939326409,1.95042290206506,0.0757520444314397
2017,ACL,0.0276728177769025,1,0,0,0.0629160143575641,1.03969934746523,0.0188894752890742,0.033676146686959,0.1978999870804,0.0143595417251033,5.46552824982558,0.169392679291194,0.572325534079296,0.0706671682491448,3.10076058513071,0.239434723958389,32.1317879429862,3.39764281248311,0.0181682092377247,0.638964099637341,0.682081766220613,1.03467034990051,0.0594161431526516
2018,ACL,0.140217242893408,1,0,0,0.246385743330821,1.38259936054103,0.188619794510258,0.330136415761252,0.645337798504334,0.039635578129571,5.4792091053181,0.855967113197115,0.650958638844959,0.101557330170059,2.72598591087343,0.215225958327129,13.8427742377349,4.7319617687207,0.136424042924805,0.603313698303393,0.618206551821609,1.14844584559163,0.494036226682774
2019,ACL,0.20923542381475,1,0,1,0.143395718526953,1.01087641423327,0.101058435402198,0.198632807805326,0.328285432502837,-0.0230897360894375,5.46455967169143,0.668030283002692,0.495838597459745,0.0771487842223208,1.56023200458794,0.186124633890618,16.9336743037564,4.10984311846637,0.099971108217862,0.563198045573608,0.563198045573608,1.31281347972529,0.231359851708786
2020,ACL,0.214138743322238,0,0,1,0.0485732783085701,0.609958086907758,0.0180620582837308,0.0322066617242496,0.111398577871384,-0.0233629940819882,5.43261902948423,0.229219251679467,0.358584963979067,0.04018417049524,0.822769639567457,0.252568066003621,15.5934203855883,2.95340522301772,0.029611966250498,0.563968596038536,0.563968596038536,1.37562891423433,0.0414237555360282
2021,ACL,0.295013107517309,1,0,0,0.0508987361385037,0.778239096554983,0.02727840707617,0.0649659686367396,0.111387232532692,0.0875843914609718,5.37193373942617,0.393626114250736,0.419419721978738,0.140347430405381,1.24174379494589,0.112769707371521,14.4289471532528,4.25677340117554,0.0350514478094494,0.543046945496514,0.543046945496514,1.46397637189454,0.0596963009817498
2017,ACM,0.239495086111086,1,1,0,-0.0295388133051025,0.0254029610933855,-0.0411987199604447,-0.313395032416856,-0.0373045542838245,0.0563065189910962,5.39301892990204,,1.51433211617099,0.186096620688904,0.119893028765027,6.79174079359913,1.53217364174768,0.0681881243947454,-1.62180778095086,0.139642145425596,0.208171391611808,2.69561777847193,-0.0520298452518744
2018,ACM,0.0742077288508997,0,0,0,-0.122966712507269,0.0314490703943012,-0.136494245679739,-1.04925434254219,-0.15866676521015,-0.11348295795671,5.42511795225502,,0.575072971934087,0.00375542735733185,0.16962244976453,2.29191442862707,3.55824656345358,0.0717172285531616,-4.34016789585211,0.136900819569005,0.225000192419613,2.18308541857226,-0.176121651056773
2019,ACM,0.0337241237462369,1,1,0,0.0160961065671877,0.026060014013764,0.000208534366402419,0.00509556891349746,0.0215667462344131,0.0179008026703018,5.42310369534788,0.028498491902291,0.615179957925861,0.0260393178730656,0.211212547694704,4.43630816356912,3.7422602446245,0.0565453011275184,0.00800208189804801,0.16899171012465,0.253660872519386,1.31820609005521,0.000279409666094232
